	Unnamed: 0	Datetime	Tweet ID	Text	Username	Location
459	459	2019-07-18 09:20:47+00:00	1151783867151314944	"@PRFMnews Batal saja, soalnya hanya memindahkan titik macet dr atas (sukajadi-setiabudi), ke bawah (pasteur-pasirkaliki). Macetnya sama saja.
Kalau mau mengurai macet di kecamatan sukajadi, pilihannya hanya kurangi jumlah kendaraan di bandung/pendatang, atau bikin jalan baru/flyover."	Leo_Zhou	
460	460	2019-07-12 10:06:23+00:00	1149621015242145795	[16:57] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #PRFMBandung	dimanamacetid	Bandung Wetan
461	461	2019-07-11 10:34:25+00:00	1149265681310818304	[17:29] #BANDUNG #MACET Flyover Pasupati (arah Barat) #PRFMBandung	dimanamacetid	Cicendo
462	462	2019-06-29 11:01:36+00:00	1144923867288260608	"kami melaporkan dari atas flyover, yang arah ke Pasteur, macet nya kira kira sampai di area atas traficlight cipaganti @pikiranrakyat @detikcom @tribunjabar @detik_bandung @PRFMnews @radioelshinta @rtmc_poldajabar @atcsbandung @kompastv 
@bdg_commandctr @infobandung @infobdg https://t.co/rhCaFQHj14"	Jonatan_168_	
463	463	2019-06-23 03:11:25+00:00	1142631215276539904	10.12: Kemacetan arah Gasibu, Bandung, Jabar dari flyover Pasupati sudah sampai persimpangan di atas jalan Dago, arah Surapati ke Gasibu sudah macet sejak Pusdai. via @michaelsambact #ElshintaWeekend https://t.co/qXHJg7nAm1	RadioElshinta	
464	464	2019-06-10 11:22:42+00:00	1138043808812130304	"FlyOver pelangi arah Antapani macet
@pikiranrakyat @detikcom @tribunjabar @detik_bandung @PRFMnews @radioelshinta @rtmc_poldajabar @tmcpoldametro @bidhumaspldjbr @atcsbandung @prambors @kompastv @netmediatama @officialnetnews @metro_tv
@bdg_commandctr @infobandung @infobdg https://t.co/CMIyhrWo7y"	Jonatan_168_	
465	465	2019-05-27 09:53:44+00:00	1132947988337217541	[16:49] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
466	466	2019-05-17 10:55:00+00:00	1129339529184174086	[17:42] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
467	467	2019-05-03 08:15:40+00:00	1124226003109199872	[15:04] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
468	468	2019-04-29 01:42:16+00:00	1122677447369977860	[08:31] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
469	469	2019-04-13 06:50:40+00:00	1116956851759763456	[13:42] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #PRFMBandung	dimanamacetid	Bandung Wetan
470	470	2019-03-17 04:59:07+00:00	1107144308350578688	@vajijay @agilivity Yesh, tapi manajemennya bobrok ya percuma. Kayak Bandung tuh, dibangunin flyover niatnya ngurai macet malah underpass-nya yang macet, flyover-nya kosong. 😂	kontempoLer	
471	471	2019-03-08 11:40:32+00:00	1103983837988544512	[18:39] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
472	472	2019-02-26 10:50:22+00:00	1100347333642903552	[17:40] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
473	473	2019-02-24 05:00:23+00:00	1099534483429023744	[11:59] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
474	474	2019-02-20 10:30:43+00:00	1098168059775266816	[17:21] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
475	475	2019-02-07 11:02:22+00:00	1093464984485429248	17.58: RT @fmhd8 Lalu lintas macet dari Flyover Antapani sampe ke Golf barat Arcamanik, Bandung. #ElshintaEdisiSore  https://t.co/7I8GK7EA13	ElshintaBandung	
476	476	2019-02-07 10:57:30+00:00	1093463758834286593	17.58: RT @fmhd8 : Lalu lintas macet dari Flyover Antapani sampe ke Golf barat Arcamanik, Bandung, Jabar. #ElshintaEdisiSore  https://t.co/zsvsXUsDzK	RadioElshinta	
477	477	2018-12-07 16:52:48+00:00	1071085125780168705	Pengen banyak dibangun flyover kang emil. Apalagi rute cileunyi sampe perempatan gasibu. Suka kesel, terutama angkot yang suka berhenti seenaknya sampe bikin macet. Bandung sekarang mah penuh sama penduduk gak seperti bandung baheula kang.	sabila_rhmtn	
478	478	2018-12-01 05:51:49+00:00	1068744457619566593	Cikutra ke holis: pahlawan hujan deras. Ada kemacetan arah cigadung. padat sebelum pusdai, sesudah pertigaan pusdai lancar. Gasibu turunan flyover cileuncang dalem. Kepadatan sebelum pr4an Pasteur Surya sumantri. Macet gerbang tol Pasteur ke arah Bandung Dr baros @PRFMnews	gimbalyusuf	Bandung Kulon
479	479	2018-11-11 09:14:57+00:00	1061547818295353344	Dari dulu sekitar prapatan pasteur selalu macet saat weekend..apakah tdk ada ide bikin flyover? @ridwankamil @PemkotBandung #bandung @BandungStraat @PRFMnews https://t.co/h0XEqekkBU	welman_purba	
480	480	2018-10-22 11:52:04+00:00	1054339604176789504	"Bandung lagi dingin, habis hujan, tapi LEMBAB. Jadi kalo di dalam ruangan tak ber-AC, rasanya gerah.

Anyway, Pasteur macet banget ya Lord! Dari flyover juga udah macet 😭😭😭"	Nugisuke	Sukajadi
481	481	2018-10-17 06:18:34+00:00	1052443734024118273	Pemerintah pusat yang berkordinasi dengan pemerintah Provinsi Jawa Barat dan juga pemerintah Kota Bandung, akan segera membangun flyover di beberapa titik rawan macet di Kota Bandung pada awal tahun 2019 mendatang. (Mur) #ElshintaEdisiSiang https://t.co/yK0Q0x4gH3	ElshintaBandung	
482	482	2018-10-13 03:52:37+00:00	1050957452827475968	Pemkot Bandung Dapat Tawaran  Hibah Flyover untuk Daerah Macet di Jalan Garuda https://t.co/YDfpAxNe6s	beritainspirat1	Arcamanik
483	483	2018-10-13 02:21:06+00:00	1050934423317753858	Tu tu itu jalan sepanjang kopo  yg perlu di bangun flyover mah'jiga anu aya di deket pasar psm'lain di kota wae kabupaten oge sarua jalan milik org bandung'sama org jakarta pada saat lebaran'org jakarta mengeluhkan kopo terkenal macet....lain di kota wae anu di omean teh	Soekarn72276385	
484	484	2018-10-03 08:21:12+00:00	1047401168446476288	@ridwankamil Assalamualaikum kang emil coba kang emil bikin jalan fly over Dri Mulai cibiru sampe batas kota menvatasiberbagai persimpangan yg bikin macet, flyover sem am tol dlm kota agar tdk terlalu padat jalan sepanjang soekarno hatta bandung	AprianaSp	
485	485	2018-10-02 07:10:47+00:00	1047021058644172800	"Daripada #ganjilgenap gara2 promo bloon @bankmandiri ini aja udah macet gebleg di bawah flyover dago

Jadi apa masih berguna ganjil genap di bandung?

@PRFMnews https://t.co/uJXRNZKiqA"	wolwol	
486	486	2018-10-01 16:37:58+00:00	1046801407343394818	Blm pas kalo aturan ganjil genap di terapkan di bandung , perbanyak flyover aja buat solusi ngurangin macet mah	prtmaangga20	
487	487	2018-09-29 05:04:09+00:00	1045902025936928768	12.03: RT @xxrianmaryxx Naik Flyover Kircon arah ke Jl. Jakarta, Bandung macet total. Arah sebaliknya padat merayap. #ElshintaPeduli https://t.co/ledkJt7kvQ	ElshintaBandung	
488	488	2018-09-13 05:53:31+00:00	1040116243137617920	@ridwankamil Proses menjadi lebih baik itu gak enak, kayak RK pas mau bangun fly over jalan jakarta. Prosesnya bikin sy masuk angin kena macet parah tiap hr.Tapi skrg saya berTERIMAKASIH, pertumbuhan bandung timur pesat sekali.Kabayang lamun gada flyover itu. Now i trust you pak @ridwankamil	ambulan3	
489	489	2018-09-13 00:05:29+00:00	1040028658415558656	Sdh waktunya ada flyover per4 samsat bandung +/-2km macet hampir tiap pagi @ridwankamil @KemenPU @	IGunawan71	
490	490	2018-09-10 14:38:26+00:00	1039161180806209536	@ridwankamil Pa jlan soeta bandung gakan dibuat flyover atau mrt? Buat ngurangin macet . Pelebaran jalan di kota bandung kan kurang tp volume kendaraan trs meningkat. Trs omat pa make pasteur great again.	GizoneSeptrian	
491	491	2018-09-08 04:15:49+00:00	1038279716568948736	"@Zaenalramdhani @PRFMnews Betul, pada dasarnya konsep pembangunan jalan arteri di Bandung sudah ""salah dari awal"". Seharusnya bisa seperti di Jakarta, hampir setiap perempatan besar selalu ada flyover atau underpass, jadi kendaraan gak perlu kena macet hanya untuk sekedar ""nyebrang""."	kjdthebravest	
492	492	2018-08-23 09:39:29+00:00	1032562963985522688	Kota Bandung Makin Macet, Tol Dalam Kota dari Pasirkoja hingga Surapati Siap Dibangun dengan Model Flyover https://t.co/P4rswS5n53	Gridotocom	
493	493	2018-06-18 08:41:01+00:00	1008630653200371712	"15.40: RT @ary_mustary24: Menuju Bandung macet mulai Flyover Rajapolah sampai Cipendeuy -Malangbong. Harap antri jangan melambung. 
#Mudik2018 #MudikBalikPRFM
https://t.co/8YeNT8coA6"	PRFMnews	
494	494	2018-06-16 02:08:55+00:00	1007807199089909760	8.30 Jalur Bandung-garut tepatnya di bawah flyover lingkarnagreg.. #mudik2018 #lewatmana #macet https://t.co/yfK67lGf9h	GarutIklan	
495	495	2018-06-16 01:38:48+00:00	1007799620238434304	Jalur Bandung-garut tepatnya di bawah flyover lingkarnagreg.. #mudik2018 #lewatmana #macet https://t.co/9rw1x84NTv	heryvino	Cicalengka
496	496	2018-06-06 10:49:36+00:00	1004314357298278401	[17:34] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
497	497	2018-05-19 03:30:56+00:00	997680980813991936	Pakdhe @jokowi, saya ga minta sepeda. Tapi tolong donk buatkan flyover di bunderan Cileunyi untuk akses ke Kota Bandung, krn sering sekali macet apalagi jika banjir di Kahatex @KemenPU @binamargajabar https://t.co/i5y8Us2RId	ViMuthia	
498	498	2018-05-12 06:49:58+00:00	995194355471323137	[13:47] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
499	499	2018-05-08 01:11:26+00:00	993659606617423873	[08:04] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
500	500	2018-04-27 06:42:29+00:00	989756653523222528	"Terus yang lucu, di gugel maps jalannya warna merah, tapi gak ada kemacetan yang terjadi pada realitanya😂 gua ampe ""kalo macet kayak di flyover tomang, di Bandung warna jalan di maps jadi apa ya, segini aja merah"" walaupun ada macetnya juga sih dikit, kemarin pas abis ujan."	mcflureeoreo	
501	501	2018-04-17 00:45:41+00:00	986042983530184704	cimahi-bandung harus nya ada flyover sm underpass sendiri.. Bikin macet pagi2 lewat sariwangi sm sarijadi!	djizzaro	
502	502	2018-04-07 12:09:07+00:00	982591094658600960	[19:04] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
503	503	2018-04-06 00:39:05+00:00	982055056274059270	[07:31] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
504	504	2018-04-06 00:29:53+00:00	982052740036792320	[07:25] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
505	505	2018-04-01 07:32:23+00:00	980347126747049984	lalin flyover pasopati arah pasteur bandung macet, arah sebaliknya lancar, cuaca cerah panas #lalin #bandung #deltatraffic @Delta_FM https://t.co/xH4w0roCq6	xoyjuliant	
506	506	2018-03-31 06:39:41+00:00	979971477012434944	[13:36] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #PRFMBandung	dimanamacetid	Bandung Wetan
507	507	2018-03-29 10:28:41+00:00	979304331815026689	[17:24] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
508	508	2018-03-11 07:00:28+00:00	972728948135219200	[13:52] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #PRFMBandung	dimanamacetid	Bandung Wetan
509	509	2018-03-08 15:58:29+00:00	971777179947229185	"""Solusi"" banjir bandung timur : bangun flyover sepanjang titik2 banjir (gedebage, cikadut)

Efek samping :
Macetnya bakal lebih parah dari macet yang sekarang selama pembangunan. Dan tetep we banjir di bawahnya."	fauzannaufan	
510	510	2018-03-08 15:10:50+00:00	971765190739005441	[21:58] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
511	511	2018-03-08 13:49:52+00:00	971744812541112320	Macet (@ Flyover Gedebage in Bandung, Jawa Barat) https://t.co/5ye6USUbPM https://t.co/zElPj0zlk1	RennyRenzBrata	
512	512	2018-03-04 05:49:19+00:00	970174328921829376	[12:39] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
513	513	2018-03-04 03:48:41+00:00	970143969937100800	[10:47] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
514	514	2018-02-28 10:59:26+00:00	968802819468820480	[17:48] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
515	515	2018-02-27 00:59:41+00:00	968289500857323520	[07:49] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
516	516	2018-02-24 01:10:26+00:00	967205040858550274	[08:04] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
517	517	2018-02-18 08:09:17+00:00	965136122123874304	[15:00] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
518	518	2018-02-18 07:59:26+00:00	965133644087119873	[14:56] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
519	519	2018-02-17 05:59:37+00:00	964741102535405568	[12:50] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #Elshinta	dimanamacetid	Bandung Wetan
520	520	2018-02-17 05:11:19+00:00	964728946792325121	[12:08] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #PRFMBandung	dimanamacetid	Bandung Wetan
521	521	2018-02-15 10:39:27+00:00	964086747968823296	[17:18] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
522	522	2018-02-15 07:51:04+00:00	964044372835819520	[14:46] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
523	523	2018-02-10 07:49:18+00:00	962231991927234560	[14:47] #BANDUNG #MACET Flyover Pasupati (arah Timur) #PRFMBandung	dimanamacetid	Bandung Wetan
524	524	2018-02-09 00:48:38+00:00	961763736510967809	[07:35] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
525	525	2018-02-04 05:51:25+00:00	960027998627028992	[12:34] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
526	526	2018-01-31 11:31:52+00:00	958664124010987520	[18:28] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #Elshinta	dimanamacetid	Cicendo
527	527	2018-01-14 04:45:39+00:00	952401298657300480	[11:35] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
528	528	2018-01-08 00:51:18+00:00	950167995883622400	[07:29] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
529	529	2018-01-03 11:10:49+00:00	948511966179545100	[18:04] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
530	530	2017-12-25 06:40:59+00:00	945182569389281280	[13:28] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
531	531	2017-12-15 08:35:22+00:00	941587476111650816	16 RadioElshinta 15.09 RT goenardi : Hindari Flyover Pasupati, Bandung, lalu lintas macet, tidak ada petugas. #ElshintaNewsAndTalk https://t.co/ys8PIkBArj	andri000me_15	
532	532	2017-12-15 08:21:33+00:00	941583998798696449	[15:09] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
533	533	2017-12-15 08:11:32+00:00	941581477808021504	15.09: RT @goenardi : Hindari Flyover Pasupati, Bandung, lalu lintas macet, tidak ada petugas. #ElshintaNewsAndTalk https://t.co/A4vmyHVUC2	ElshintaBandung	
534	534	2017-12-15 08:09:57+00:00	941581077545488384	15.09 RT @goenardi : Hindari Flyover Pasupati, Bandung, lalu lintas macet, tidak ada petugas. #ElshintaNewsAndTalk https://t.co/VjVuK1YXEk	RadioElshinta	
535	535	2017-12-15 01:55:19+00:00	941486797862916097	[08:29] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
536	536	2017-12-14 10:31:57+00:00	941254427163418624	[17:20] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
537	537	2017-12-11 00:37:39+00:00	940017700809707521	[07:25] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
538	538	2017-12-08 08:49:59+00:00	939054440052592641	[15:32] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
539	539	2017-12-04 00:33:27+00:00	937479931352829953	[07:19] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
540	540	2017-12-02 10:53:31+00:00	936911199727378432	[17:41] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
541	541	2017-12-01 06:47:31+00:00	936486902114521089	[13:37] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
542	542	2017-11-30 16:27:30+00:00	936270472437747713	[17:48] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
543	543	2017-11-30 10:49:42+00:00	936185464708653056	[17:45] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
544	544	2017-11-30 10:48:10+00:00	936185077901307904	17.48: RT @yessisuniarti: Flyover Pasopati dari Gasibu macet, arah dari tol menuju Gasibu lancar. Banyak bus wisata masuk Bandung efek long weekend. #lalinBDG https://t.co/G3RBlT6hQQ	PRFMnews	
545	545	2017-11-29 01:59:31+00:00	935689650341064704	Macet bats! (@ Pasupati Flyover in Bandung, Jawa Barat) https://t.co/kg6GDp2SN5	MichelleOey	Bandung Wetan
546	546	2017-11-29 01:55:09+00:00	935688551366356994	[08:43] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
547	547	2017-11-29 01:43:37+00:00	935685649797017600	08.43: RT @goenardi : Flyover Pasupati, Bandung macet arah ke Gasibu, mohon bantuan petugas membantu. @ElshintaBandung #ElshintaNewsAndTalk https://t.co/KcZidxJyOA	RadioElshinta	
548	548	2017-11-29 01:30:33+00:00	935682358400954369	[08:25] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
549	549	2017-11-28 01:08:52+00:00	935314517214429184	#DeltaTraffic #Bandung @Smilling11 : Flyover Pasupati arah Cihampelas macet #AsriSteny @jodihendrarto https://t.co/vp4aK4SJF0	DeltaFMBandung	
550	550	2017-11-24 10:10:25+00:00	934001247698522112	[17:02] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
551	551	2017-11-24 07:40:14+00:00	933963453089439744	[14:33] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
552	552	2017-11-22 23:29:07+00:00	933477473685209089	[06:25] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
553	553	2017-11-20 23:49:23+00:00	932757797019799554	[06:39] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
554	554	2017-11-18 06:59:19+00:00	931778831320604672	[13:51] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
555	555	2017-11-17 03:19:12+00:00	931361048430563328	[10:13] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
556	556	2017-11-17 00:49:17+00:00	931323319051345920	[07:38] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
557	557	2017-11-14 09:40:41+00:00	930369889382158338	[16:29] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
558	558	2017-11-14 06:58:54+00:00	930329173339582464	[13:49] #BANDUNG #MACET Flyover Kiaracondong #PRFMBandung	dimanamacetid	Batununggal
559	559	2017-11-13 08:59:54+00:00	929997235726831616	[15:48] #BANDUNG #MACET Flyover Pasupati (arah Timur) #PRFMBandung	dimanamacetid	Bandung Wetan
560	560	2017-11-11 11:33:12+00:00	929311041564983297	18.32: RT @gilang_ag : Perempatan TL bawah flyover arah Cihampelas, Bandung macet total. Belum ada petugas satupun. TL tidak berpengaruh. #ElshintaNewsAndTalk https://t.co/trhoBjrikI	RadioElshinta	
561	561	2017-11-09 09:29:44+00:00	928555194694209536	[16:21] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
562	562	2017-11-09 06:40:11+00:00	928512525267881984	[13:28] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
563	563	2017-11-09 06:19:26+00:00	928507302432428032	[13:08] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
564	564	2017-11-09 05:58:32+00:00	928502043588943872	[12:51] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
565	565	2017-11-08 01:33:00+00:00	928072829702197248	[08:27] #BANDUNG #MACET Flyover Pasupati (arah turun ke Jl. Pasteur - Jl. Cihampelas) #PRFMBandung	dimanamacetid	Bandung Wetan
566	566	2017-11-07 14:20:01+00:00	927903468991533056	[20:48] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
567	567	2017-11-07 10:10:51+00:00	927840766235500545	[17:06] #BANDUNG #MACET Flyover Pasupati (arah Timur) #PRFMBandung	dimanamacetid	Bandung Wetan
568	568	2017-11-05 15:39:38+00:00	927198728724852737	[22:36] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #Elshinta	dimanamacetid	Cicendo
569	569	2017-11-03 02:20:03+00:00	926272734992019456	#BDG RT @nuralamsyah_bdg: Flyover Pasopati Bandung macet imbas ada perbaikan jalan. https://t.co/zvMGGGEgAG (via @TRIS2320)	LMbandung	
570	570	2017-11-03 02:19:27+00:00	926272583246299136	@lewatmana #BDG RT @nuralamsyah_bdg: Flyover Pasopati Bandung macet imbas ada perbaikan jalan. https://t.co/2k6ntLyCSX	TRIS2320	
571	571	2017-10-27 00:28:35+00:00	923707965152010241	[07:26] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
572	572	2017-10-26 00:28:37+00:00	923345586312622080	[07:18] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
573	573	2017-10-26 00:09:54+00:00	923340877120114688	[07:03] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
574	574	2017-10-25 10:00:31+00:00	923127122545307648	[16:54] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
575	575	2017-10-25 10:00:31+00:00	923127120846614528	[16:53] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
576	576	2017-10-25 07:39:21+00:00	923091597058813952	[14:36] #BANDUNG #MACET Jl. Pasteur (bawah flyover, depan RSHS) #PRFMBandung	dimanamacetid	Sukajadi
577	577	2017-10-23 16:18:34+00:00	922497485075042309	[23:14] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
578	578	2017-10-23 16:18:33+00:00	922497482583674880	[23:13] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
579	579	2017-10-23 16:09:48+00:00	922495280431366144	[23:07] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
580	580	2017-10-23 01:59:07+00:00	922281199741165569	[08:50] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #Elshinta	dimanamacetid	Cicendo
581	581	2017-10-22 23:49:17+00:00	922248526339432448	[06:47] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
582	582	2017-10-19 20:19:50+00:00	921108649262665733	[08:08] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
583	583	2017-10-19 13:49:16+00:00	921010363818299393	[15:52] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
584	584	2017-10-19 09:20:59+00:00	920942845174931456	[16:08] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #PRFMBandung	dimanamacetid	Bandung Wetan
585	585	2017-10-19 08:52:16+00:00	920935617567100928	15.51: RT goenardi : Macet Gasibu arah ke flyover Pasupati, Bandung dan sebaliknya macet. #EdisiSiangElshinta https://t.co/Fcamlukju2	aanndrie	
586	586	2017-10-19 08:52:00+00:00	920935551934513153	15.51: RT @goenardi : Macet Gasibu arah ke flyover Pasupati, Bandung dan sebaliknya macet. #EdisiSiangElshinta https://t.co/u29LbXzdSe	RadioElshinta	
587	587	2017-10-19 01:39:05+00:00	920826606649688065	#Macet #Jokowi RT @nuralamsyah_bdg: lalin Flyover pasopati Bandung macet https://t.co/8JUqa2hxbF #JakartaMacet	jekewi	
588	588	2017-10-19 01:34:04+00:00	920825341223956480	#BDG RT @nuralamsyah_bdg: lalin Flyover pasopati Bandung macet https://t.co/rpb3TQlXrt (via @TRIS2320)	LMbandung	
589	589	2017-10-19 01:32:31+00:00	920824951510220800	@lewatmana #BDG RT @nuralamsyah_bdg: lalin Flyover pasopati Bandung macet  https://t.co/4kPy55POlJ	TRIS2320	
590	590	2017-10-18 00:59:13+00:00	920454184369041413	[07:54] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
591	591	2017-10-16 00:40:58+00:00	919724817313656838	[07:32] #BANDUNG #MACET Jl. Pasteur arah Tol Pasteur (bawah flyover Pasupati) #PRFMBandung	dimanamacetid	Cicendo
592	592	2017-10-12 05:59:40+00:00	918355466576646144	[12:49] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
593	593	2017-10-10 05:29:01+00:00	917622979286138887	[12:21] #BANDUNG #MACET Flyover Pasupati (arah turun ke Dago) #E100	dimanamacetid	Bandung Wetan
594	594	2017-10-09 04:40:08+00:00	917248289736679426	[11:35] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
595	595	2017-10-08 23:49:44+00:00	917175206392877058	[06:47] #BANDUNG #MACET Flyover Pasupati arah Gasibu #PRFMBandung	dimanamacetid	Coblong
596	596	2017-10-07 11:49:39+00:00	916631604449173504	[18:42] #BANDUNG #MACET Flyover Pasupati arah Gasibu #Elshinta	dimanamacetid	Coblong
